id,title,name,requirements,tasks,text,pageUrl
JOB158630528010,"Data Scientist, Online Search Jobs in United States","Data Scientist, Online Search Jobs in United States",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job seekers including individuals with disabilities. If you believe you need reasonable accommodations in order to search for a job opening or to apply for a position please contact us by sending an email to myTHDHR@homedepot.com. This email box is designed to assist job seekers who require reasonable accommodation to the application process. A response to your request may take up to two business days.
In your email please include the following:
The specific accommodation requested to complete the employment application.
The Home Depot store location(s) (city, state) to which you would like to apply
If you are a third-party organization supporting individuals with disabilities, please send an email to myTHDHR@homedepot.com
In your email please include the following
The name of the organization being represented
The location of the organization
A brief description of your need
Please Note:
Emails sent for non-disability related issues such as following up on an application will not receive a response.
Thank you
",https://militaryjobs.homedepot.com/data-scientist-online-search/jobs-in/usa/jobs/?vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe
JOB158686327629,[Jobs] data scientist,[Jobs] data scientist,"Previous message: [Jobs] Fwd: OMB seeking applications for Chief Statistician,Next message: [Jobs] Tenure-track position at University of Hawaii,Messages sorted by: [ date ] [ thread ] [ subject ] [ author ]","Previous message: [Jobs] Fwd: OMB seeking applications for Chief Statistician,Next message: [Jobs] Tenure-track position at University of Hawaii,Messages sorted by: [ date ] [ thread ] [ subject ] [ author ]"," Leora Lawton llawton at berkeley.edu
Thu Sep 8 14:36:42 PDT 2016
Previous message: [Jobs] Fwd: OMB seeking applications for Chief Statistician
Next message: [Jobs] Tenure-track position at University of Hawaii
VentureWell is on a mission to cultivate a pipeline of inventors,
innovators, and entrepreneurs driven to solve the world’s biggest
challenges and to create lasting impact. We foster collaboration among the
best minds from research labs, classrooms, and beyond to advance innovation
and entrepreneurship education and to provide unique opportunities for STEM
students and researchers to fully realize their potential to improve the
world.

Since our founding in 1995, we’ve funded and trained over 1,300 teams of
science and technology inventors and innovators, and nurtured thousands of
their startups reaching millions of people in over 50 countries with
ground-breaking technological advancements in fields such as biomedicine
and healthcare, sustainable energy and materials, and solutions for
low-resource settings.

Data Integrity Specialist

*Responsibilities:*

   - Serves as a data steward, responsible for:
   - Monitoring and reviewing data for integrity across various systems
      - Integrating best practices in data collection and management to
      guarantee quality assurance
      - Performing data cleansing procedures as needed
   - Effectively supports the migration of legacy data (in spreadsheets and
   databases) into new information systems
   - Creates data exports and reports in response to requests for
   information
   - Provides end user instruction and support in finding and using data
   for organizational needs
   - Completes additional projects as assigned


*Requirements*

   - Bachelor's degree required [nb: but really think MA or more]
   - Minimum 3 years of relevant experience with data management and use
   - Experience with one or more programming/statistical languages (such as
   R, Python, SPSS, SAS)
   - Strong analytical skills and the ability to organize and package data
   with attention to detail and accuracy
   - Experience with CRM and/or relational databases, preference given to
   Salesforce.com
   - Ability to learn new technologies and applications quickly for
   specific project needs
   - Ability to manage one’s time and multiple projects with a positive,
   flexible attitude in a complex and rapidly changing work environment
   - Ability to communicate technical concepts to other staff and key
   stakeholders who have little to no technical ability

To apply, please send a cover letter, and your resume to:
jobs at venturewell.org
<https://box6136.bluehost.com:2096/cpsess7349909127/3rdparty/squirrelmail/src/compose.php?send_to=jobs@venturewell.org>
.

VentureWell is an Equal Employment Opportunity (EEO) employer. M/F/D/V

-- 
Cindy Teixeira
Data Sciences Officer

[image: VentureWell 20th Anniversary Logo]
100 Venture Way, Hadley MA 01035
*OFFICE: *413 587 2172 /ext. 117
*DIRECT: *413 341 1899
www.venturewell.org


-- 
Leora Lawton PhD
Executive Director
Berkeley Population Center
360 Barrows Hall
(of) 510-643-1270
(m) 510-928-7572
www.popcenter.berkeley.edu
-------------- next part --------------
An HTML attachment was scrubbed...
URL: <http://lists.demog.berkeley.edu/pipermail/jobs/attachments/20160908/3524461b/attachment.html>
Previous message: [Jobs] Fwd: OMB seeking applications for Chief Statistician
Next message: [Jobs] Tenure-track position at University of Hawaii
Messages sorted by: [ date ] [ thread ] [ subject ] [ author ]
More information about the Jobs mailing list
",http://lists.demog.berkeley.edu/pipermail/jobs/2016-September/002494.html
JOB158881203238,"Principal Data Scientist - BlackLocus Jobs in Austin, TX","Principal Data Scientist - BlackLocus Jobs in Austin, TX",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job seekers including individuals with disabilities. If you believe you need reasonable accommodations in order to search for a job opening or to apply for a position please contact us by sending an email to myTHDHR@homedepot.com. This email box is designed to assist job seekers who require reasonable accommodation to the application process. A response to your request may take up to two business days.
In your email please include the following:
The specific accommodation requested to complete the employment application.
The Home Depot store location(s) (city, state) to which you would like to apply
If you are a third-party organization supporting individuals with disabilities, please send an email to myTHDHR@homedepot.com
In your email please include the following
The name of the organization being represented
The location of the organization
A brief description of your need
Please Note:
Emails sent for non-disability related issues such as following up on an application will not receive a response.
Thank you
",https://militaryjobs.homedepot.com/principal-data-scientist-blacklocus/jobs-in/austin/texas/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&vs=25
JOB160593839124,"Lead Data Scientist - BlackLocus Jobs in Austin, TX","Lead Data Scientist - BlackLocus Jobs in Austin, TX",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job seekers including individuals with disabilities. If you believe you need reasonable accommodations in order to search for a job opening or to apply for a position please contact us by sending an email to myTHDHR@homedepot.com. This email box is designed to assist job seekers who require reasonable accommodation to the application process. A response to your request may take up to two business days.
In your email please include the following:
The specific accommodation requested to complete the employment application.
The Home Depot store location(s) (city, state) to which you would like to apply
If you are a third-party organization supporting individuals with disabilities, please send an email to myTHDHR@homedepot.com
In your email please include the following
The name of the organization being represented
The location of the organization
A brief description of your need
Please Note:
Emails sent for non-disability related issues such as following up on an application will not receive a response.
Thank you
",https://militaryjobs.homedepot.com/lead-data-scientist-blacklocus/jobs-in/austin/texas/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_medium=.JOBS%20Universe
JOB160720995388,"Data Scientist, Online Jobs in Georgia","Data Scientist, Online Jobs in Georgia",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job seekers including individuals with disabilities. If you believe you need reasonable accommodations in order to search for a job opening or to apply for a position please contact us by sending an email to myTHDHR@homedepot.com. This email box is designed to assist job seekers who require reasonable accommodation to the application process. A response to your request may take up to two business days.
In your email please include the following:
The specific accommodation requested to complete the employment application.
The Home Depot store location(s) (city, state) to which you would like to apply
If you are a third-party organization supporting individuals with disabilities, please send an email to myTHDHR@homedepot.com
In your email please include the following
The name of the organization being represented
The location of the organization
A brief description of your need
Please Note:
Emails sent for non-disability related issues such as following up on an application will not receive a response.
Thank you
",https://militaryjobs.homedepot.com/data-scientist-online/jobs-in/georgia/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed
JOB161087702022,"Data Scientist, Online Jobs in Atlanta, GA","Data Scientist, Online Jobs in Atlanta, GA",,,"
EOE including Disability/Protected Veterans. Available positions may vary by location. Bilingual candidates are encouraged to apply.
©2005-2019 Home Depot Product Authority, LLC. All rights reserved. Know your rights. Click here to view Federal labor law posters.
",https://militaryjobs.homedepot.com/data-scientist-online/jobs-in/atlanta/georgia/usa/jobs/?utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&vs=25
JOB161134838842,"ASSOCIATE DATA SCIENTIST, SPACE OPTIMIZATION Jobs in United States","ASSOCIATE DATA SCIENTIST, SPACE OPTIMIZATION Jobs in United States",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job seekers including individuals with disabilities. If you believe you need reasonable accommodations in order to search for a job opening or to apply for a position please contact us by sending an email to myTHDHR@homedepot.com. This email box is designed to assist job seekers who require reasonable accommodation to the application process. A response to your request may take up to two business days.
In your email please include the following:
The specific accommodation requested to complete the employment application.
The Home Depot store location(s) (city, state) to which you would like to apply
If you are a third-party organization supporting individuals with disabilities, please send an email to myTHDHR@homedepot.com
In your email please include the following
The name of the organization being represented
The location of the organization
A brief description of your need
Please Note:
Emails sent for non-disability related issues such as following up on an application will not receive a response.
Thank you
",https://militaryjobs.homedepot.com/associate-data-scientist-space-optimization/jobs-in/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB161176979171,Data Scientist,Data Scientist,"6+ years’ experience of applying machine learning techniques, optimization, and statistics to drive key decisions,Extensive hands-on experience with development of predictive models and machine learning/AI-based solutions,Solid programming skills in Python, R or similar data science language,Advanced proficiency in data visualization,Prefer financial services industry experience,Prefer experience in CRM, financial analysis, financial advisory,Bachelors or Master’s degree in Computer Science, Math, Data Science, or Statistics,Be a United States citizen",,"FinLocker is a leading financial data and analytics company. We focus on analyzing consumer financial data such as assets, income, employment, taxes, credit, liabilities, real estate and more. You will be responsible for designing and implementing the models and analyses for the function of a “virtual financial advisor” for the consumer.
Our office is located in Clayton, MO with remote employees throughout the US.
This is a full-time position that will be based in our Clayton (St. Louis) office.
Salary is competitive to relevant experience.
Key Qualifications:
6+ years’ experience of applying machine learning techniques, optimization, and statistics to drive key decisions
Extensive hands-on experience with development of predictive models and machine learning/AI-based solutions
Solid programming skills in Python, R or similar data science language
Advanced proficiency in data visualization
Prefer financial services industry experience
Prefer experience in CRM, financial analysis, financial advisory
Bachelors or Master’s degree in Computer Science, Math, Data Science, or Statistics
Be a United States citizen
Interested in becoming a part of the FinLocker team? Please submit your cover letter and resume to info@finlocker.com
",https://www.indeed.com/rc/clk?jk=033acf1e74ec7934&fccid=2b729a58adb07ae5&vjs=3
JOB161481918203,Data Scientist Advisor,Data Scientist Advisor,"FORTUNE “World’s Most Admired Companies” – 2016,Corporate Responsibility Magazine “100 Best Corporate Citizens” – 2016,InformationWeek “Elite 100” – 2016,Women’s Business Enterprise National Council “America’s Top Corporations for Women’s Business Enterprises” - 2016,Reputation Institute “World’s Most Reputable Companies” – 2015",,"Company: FedEx Services
Job Title: Data Scientist Advisor
Job Requisition Number: RC106950
Category: General
Locations:
Collierville, Tennessee 38017
United States
Provide expert leadership at the enterprise level related to vast quantities of data (including disparate data),enterprise analytics, statistical modeling, and initiatives. Leads staff in advanced in descriptive, diagnostic, predictive, prescriptive and ensemble modeling, advanced statistical techniques, use of database tools and/or other approaches in quantitative analysis of complex business situations. Creates and implements solutions from initial concept to fully tested production, and communicates results to a broad range of audiences. Expert use of current and emerging technologies to evaluate trends and develop actionable insights and recommendations to managements, via understanding of the business model and the information available for analysis. Expert use of all data types, statistical and quantitative analysis, explanatory and high- complexity prodictive modeling and fact based management to drive decision making. Mentors less senior staff. Leads cross functional projects and programs. Routinely works on multiple highly complex assignments concurrently.
Risk Data Science team leverages leading edge technologies, large amounts of data and advanced analytics to identify and mitigate risk on all customer impacting transactions across FedEx.
Duties for this role include but not limited to: Drive decision making by developing, productionizing and communicating enterprise level risk analytics. Use vast quantities of data, traditional statistical modeling, machine learning and artificial intelligence in building risk measures and analytics. Research and implement new algorithms to detect patterns and anomalies in complex environments. Responsible for integrating new data sources with wide variety of traditional and modern databases technologies. Architect and lead data science products in live and streaming environments. Leads cross functional teams. Routinely and concurrently work on multiple highly complex assignments. Mentors less senior staff. Provide consultation to leadership.
Domicile:
Collierville, TN
Relocation:
Relocation assistance is available.
Minimum Qualifications:
Master's degree or equivalent in a quantitative discipline required. seven (7) Year work experience in measurement and analysis, quantitative business problem solving, solutions implementation, operations analysis, marketing analysis, simulation development and/or predictive analytics. Demonstrated superior analytical skills with diverse analytics, data types and statistical software and applications. Outstanding interpersonal skills, written, and oral communication skill. Proven leadership skills.
Want a career where you are empowered to make a difference? Want to work for a company that is environmentally responsible? Want to grow and develop on the job? If so, FedEx is the place for you! Every day FedEx delivers for its customers with transportation and business solutions. FedEx serves more than 220 countries and territories around the globe. We can serve this global network due to our outstanding team of FedEx employees. FedEx has over 400,000 talented employees who are tasked with making every FedEx experience outstanding. FedEx has been recognized on many different lists both for business success and for being a great employer.
Here are some of the recognitions FedEx has received from the past couple of years:
FORTUNE “World’s Most Admired Companies” – 2016
Corporate Responsibility Magazine “100 Best Corporate Citizens” – 2016
InformationWeek “Elite 100” – 2016
Women’s Business Enterprise National Council “America’s Top Corporations for Women’s Business Enterprises” - 2016
Reputation Institute “World’s Most Reputable Companies” – 2015
Black Enterprise “40 Best Companies For Diversity” – 2015
When 400,000 employees around the globe are all working together it is amazing what we can achieve! FedEx connects people and ideas. If you would like to make a difference on a global scale while receiving top notch benefits, competitive pay, and plenty of opportunities to develop, click ‘Apply’ and tell us more about yourself.
EEO Statement - FedEx is an equal opportunity/affirmative action employer (minorities/females/disability/veterans) that is committed to diversifying its workforce.
",https://www.indeed.com/rc/clk?jk=9ee70bb7e38c91bc&fccid=51d7caba6f0d1508&vjs=3
JOB161926383347,2019 PhD Data Scientist Internship - UberEverything,2019 PhD Data Scientist Internship - UberEverything,,"Develop models for user behavior and marketplace dynamics,Design optimization algorithms to improve marketplace efficiency,Apply machine learning for recommendation, prediction, and forecasting,Strong quantitative background,Research, data science modeling, or engineering experience,Familiarity with technical tools for analysis - Python (with Pandas, etc.), R, SQL, etc.,Research mindset with bias towards action - able to structure a project from idea to experimentation to prototype to implementation,Background in Machine Learning, Statistics, Operations Research, Operations Management, Econometrics, or similar","At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.
We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
Are you interested in working at the intersection of applied quantitative research, engineering development, and data science? Do you have interest in applying quantitative solutions to the uniquely challenging problems related to Uber’s on-demand delivery marketplace? If so, then this is the opportunity for you.
Develop models for user behavior and marketplace dynamics
Design optimization algorithms to improve marketplace efficiency
Apply machine learning for recommendation, prediction, and forecasting
Conduct experiments to inform product decisions
What You’ll Need
Strong quantitative background
Research, data science modeling, or engineering experience
Familiarity with technical tools for analysis - Python (with Pandas, etc.), R, SQL, etc.
Research mindset with bias towards action - able to structure a project from idea to experimentation to prototype to implementation
Independence, great communication, and amazing follow-through - you aggressively tackle your work and love the responsibility of being individually empowered
Bonus Points For
Background in Machine Learning, Statistics, Operations Research, Operations Management, Econometrics, or similar
Experience in software engineering
About the Team
Uber Everything Data Scientists help solve the most challenging problems related to Uber's ambitious and rapidly expanding on-demand delivery businesses, such as Uber Eats. These fascinating and challenging problems include: demand prediction, menu ranking and recommendation, delivery time estimation, batching, scheduling, routing, dynamic pricing, supply positioning, and much more.
",https://www.indeed.com/rc/clk?jk=da963ec6cb499dcf&fccid=f766f8bfbc3effb7&vjs=3
JOB161965933590,"Senior Data Scientist, Online","Senior Data Scientist, Online","Strong data mining and machine learning background,Experience with big data environment,3+ years experience working with real-world noisy data,PhD in Computer Science, Math or related quantitative field,Experience with recommender systems, information retrieval, graph analysis, statistical modeling, neural network, and natural language processing,Experience with large-scale data analysis and building high-performance computational software,Experience with e-Commerce and analyzing clickstream data,Proficiency in Python, SQL, and statistics,Experienced in software engineering practices and providing solutions for the development, implementation, scaling, execution, validation, monitoring, and improvement of data science solutions,Ability to quickly adapt to new technologies, tools and techniques,Flexible and responsive; able to perform in a fast paced, dynamic work environment and meet aggressive deadlines,Ability to work with technical and non-technical team members We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.",,"
Job Information
POSITION PURPOSE
The Sr. Data Scientist will lead model building and model productionalization from end to end to strengthen Homedepot.com's recommendation, personalization and search capabilities. This role will be responsible for building large-scale systems that analyze terabytes of data. By partnering with business leaders and leveraging company and industry data, this position will also develop algorithms and models to improve search and personalization. The Sr. Data Scientist will be expected to operate with minimal supervision and mentor data scientists to complete analytical tasks and productionalize model-driven solutions.
MAJOR TASKS, RESPONSIBILITIES AND KEY ACCOUNTABILITIES
40% -Design and develop algorithms and models to improve search and personalization; Establish scalable, efficient processes for large scale data analysis, model development and model implementation.
20% -Present findings in easily understood ways and focuses on how data analytics fits into the bigger picture.
20% -Communicate with product management, IT, and other business teams on problem definition and writing requirement documents for efficient model building and deployment.
10% -Mentor and develop the technical and business skills of Data Scientists.
10% -Define best practices and articulate a clear vision for how data analyses and model productionalization should be done.
NATURE AND SCOPE
This position reports to Sr Manager or Director HomeDepot.com.
This position has 0 direct reports.
ENVIRONMENTAL JOB REQUIREMENTS
Environment:
Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.
Travel:
Typically requires overnight travel less than 10% of the time.
Additional Environmental Job Requirements: MINIMUM QUALIFICATIONS
Must be eighteen years of age or older.
Must be legally permitted to work in the United States.
Additional Minimum Qualifications:
Education Required:
The knowledge, skills and abilities typically acquired through the completion of a master's degree program or equivalent degree in a field of study related to the job.
Years of Relevant Work Experience: 5 years
Physical Requirements:
Most of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles.
Additional Qualifications:
Strong data mining and machine learning background
Experience with big data environment
Preferred Qualifications:
3+ years experience working with real-world noisy data
PhD in Computer Science, Math or related quantitative field
Experience with recommender systems, information retrieval, graph analysis, statistical modeling, neural network, and natural language processing
Experience with large-scale data analysis and building high-performance computational software
Experience with e-Commerce and analyzing clickstream data
Proficiency in Python, SQL, and statistics
Experienced in software engineering practices and providing solutions for the development, implementation, scaling, execution, validation, monitoring, and improvement of data science solutions
Knowledge, Skills, Abilities and Competencies:- Strong communication and data presentation skills; ability to communicate with data-driven stories
Ability to quickly adapt to new technologies, tools and techniques
Flexible and responsive; able to perform in a fast paced, dynamic work environment and meet aggressive deadlines
Ability to work with technical and non-technical team members We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.
We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.
",https://militaryjobs.homedepot.com/atlanta-ga/senior-data-scientist-online/7543D03F26D54053B7280D4B3BBFDF8A/job/?utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed
JOB162066547730,"Senior Data Scientist - BlackLocus Jobs in Austin, TX","Senior Data Scientist - BlackLocus Jobs in Austin, TX",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job seekers including individuals with disabilities. If you believe you need reasonable accommodations in order to search for a job opening or to apply for a position please contact us by sending an email to myTHDHR@homedepot.com. This email box is designed to assist job seekers who require reasonable accommodation to the application process. A response to your request may take up to two business days.
In your email please include the following:
The specific accommodation requested to complete the employment application.
The Home Depot store location(s) (city, state) to which you would like to apply
If you are a third-party organization supporting individuals with disabilities, please send an email to myTHDHR@homedepot.com
In your email please include the following
The name of the organization being represented
The location of the organization
A brief description of your need
Please Note:
Emails sent for non-disability related issues such as following up on an application will not receive a response.
Thank you
",https://militaryjobs.homedepot.com/senior-data-scientist-blacklocus/jobs-in/austin/texas/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB162076214287,Principal Data Scientist - BlackLocus,Principal Data Scientist - BlackLocus,,,"
POSITION PURPOSE
Retail is going through an enormous transition where Big Data plays an increasingly prominent role. The successful candidate will be responsible for thought leadership of data science and software design in taking the solution from concept to final prototype to help The Home Depot navigate the changing retail landscape. We are looking to take analysis and modeling to the next level. The vision for this role is to lead a team and leverage statistical modeling and machine learning techniques to conceptualize, implement, and execute scientific solutions from the ground up, employing techniques and methods that are appropriate, effective, and leading-edge across the retail industry to drive business decision making.
MAJOR TASKS, RESPONSIBILITES AND KEY ACCOUNTABILITIES
35%-Designs and develops solutions that leverage statistical analytics and optimization to derive business insights.
35%-Partner with internal cross-functional teams and lead data scientists to develop advanced solutions.
20%-Seeks further knowledge on key developments within data science, technical skill sets, and additional data sources within Home Depot.
10%-Define clear communication mechanisms to the head of data science to ensure projects are on time and on budget
NATURE AND SCOPE
This position reports to the Head of Data Science.
This position has no direct reports.
ENVIRONMENTAL JOB REQUIREMENTS
Environment:
Located in a comfortable indoor area. Any unpleasant conditions would be infrequent and not objectionable.
Travel:
Typically requires overnight travel less than 10% of the time.
MINIMUM QUALIFICATIONS
Must be eighteen years of age or older.
Must be legally permitted to work in the United States.
Education Required:
The knowledge, skills and abilities typically acquired through the completion of a master's degree program or equivalent degree in a field of study related to the job.
Years of Relevant Work Experience: 6 years
Physical Requirements:
Frequent periods are spent standing or sitting in the same location with some opportunity to move about; occasionally there may be a need to stoop or lift light objects (typically less than 8 pounds).
Preferred Qualifications:
The knowledge, skills and abilities typically acquired through the completion of a PhD degree with 5+ yrs of experience or Masters with 8+ years of experience in the domain of data science.
Knowledge, Skills, Abilities and Competencies:Work experience with SQL, Teradata, Google Big Query and/or other comparable database systems.
Expert knowledge of R, Python or other statistical computing programming languages.
Recent publication in peer reviewed journal relevant to data science
Experience managing groups of PhD level data scientists We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.
We are an Equal Opportunity Employer and do not discriminate against any employee or applicant for employment because of race, color, sex, age, national origin, religion, sexual orientation, gender identity, status as a veteran, and basis of disability or any other federal, state or local protected class.
",https://militaryjobs.homedepot.com/austin-tx/principal-data-scientist-blacklocus/D0D41A864EB04A11965B62F4E1A3C38D/job/?utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed
JOB162210101558,"King Data Scientist Salaries in Barcelona, Spain","King Data Scientist Salaries in Barcelona, Spain",,,"
How much does a Data Scientist at King make in Barcelona, Spain? The typical salary for a King Barcelona Data Scientist ranges from €38,000-€50,000, with an average salary of €44,… Show More
","https://www.glassdoor.com/Salary/King-Data-Scientist-Barcelona-Salaries-EJI_IE597128.0,4_KO5,19_IL.20,29_IM1015.htm"
JOB162304231152,Data Scientist,Data Scientist,"Development languages including Python, R and Javascript,Machine learning frameworks such as Tensorflow and Keras,Data Science algorithms such as decision trees, linear regression, clustering, word embeddings,Cloud ML resources like Google Cloud Platform,.NET Experience is a plus,OCR Experience is a plus,Experience implementing successful machine learning systems","Work closely with in-house subject matter experts to thoroughly understand the business domain and use that knowledge to help define, design and implement machine learning systems,Help define project goals and timelines,Evaluate new architectures for feature extraction to optimize and extend machine learning models,Take ownership of text analysis, image and form recognition projects,Create systems for evaluating model accuracy and anomaly detection","myCOI is in a new industry segment, and is growing quickly to meet the need. To do that we are automating time-consuming tasks using data science and machine learning! That makes our team more productive and helps us scale faster. This position is for a data scientist that wants to make an impact on a young growing company by advancing the product through innovation. The ideal candidate will thrive in an agile, entrepreneurial atmosphere. They will have an appetite for learning new technology with an eye for the value it can create.
Responsibilites:
Work closely with in-house subject matter experts to thoroughly understand the business domain and use that knowledge to help define, design and implement machine learning systems
Help define project goals and timelines
Evaluate new architectures for feature extraction to optimize and extend machine learning models
Take ownership of text analysis, image and form recognition projects
Create systems for evaluating model accuracy and anomaly detection
Work with development team to put models into product and scale them properly
Required Skills/Qualifications:
Development languages including Python, R and Javascript
Machine learning frameworks such as Tensorflow and Keras
Data Science algorithms such as decision trees, linear regression, clustering, word embeddings
Cloud ML resources like Google Cloud Platform
.NET Experience is a plus
OCR Experience is a plus
Experience implementing successful machine learning systems
Creativity and willingness to be open and share ideas
",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Cza5wvVkE1OJtlttWrEImX5_KZjJbjbsV6Jn7HyOLHHUtB3WwllzQAxw4k95QWB86Tq13HJttam2WZ4eO-3aVwabwYMSMjo3rei0VBKXehyYJaPUdO456HZ01BtMDXeKnYvRoSUY6vr9gR_orJ8PCpYG11VpQFDjRsnobFtKoGYJd7LrMdaXsraeBpomWcaA3IGCgUE2uqWb8EDc6rSIXBUFjPdUULGtY7W-wWPR2o-Q2UpsClm7htuhyM21hUCog7Yb2bj2fRl5eaiaYT3BnFwA7PqcTq30TcWSf_bdC36BDdW2_gKUQQGjFmlB_wEOEmRtwBAbtqcxgguskZcYcxz_OC2uIKTqgDl9EBKNOux8ckw4lNDCZl61i16UyxrcpvdYCL1rLr58y4IV-eNo7d&vjs=3&p=4&sk=&fvj=0
JOB163238183940,"Data Scientist, Online Search Jobs in Georgia","Data Scientist, Online Search Jobs in Georgia",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job seekers including individuals with disabilities. If you believe you need reasonable accommodations in order to search for a job opening or to apply for a position please contact us by sending an email to myTHDHR@homedepot.com. This email box is designed to assist job seekers who require reasonable accommodation to the application process. A response to your request may take up to two business days.
In your email please include the following:
The specific accommodation requested to complete the employment application.
The Home Depot store location(s) (city, state) to which you would like to apply
If you are a third-party organization supporting individuals with disabilities, please send an email to myTHDHR@homedepot.com
In your email please include the following
The name of the organization being represented
The location of the organization
A brief description of your need
Please Note:
Emails sent for non-disability related issues such as following up on an application will not receive a response.
Thank you
",https://militaryjobs.homedepot.com/data-scientist-online-search/jobs-in/georgia/usa/jobs/?vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe
