id,name,requirements,tasks,summary,pageUrl
JOB112272327714,The Home Depot PRO - Customer Service Data Analyst,"Drives Results - Consistently achieving results, even under tough circumstances","50% - Data Integrity: Handle the day to day issues associated with product data integrity and publication related to Home Depot Pro MRO; Prioritize issues and solutions by working with a diverse group of people (merchants, pricing, supply chain); Ensure data accuracy and report to cross functional teams (merchants) timelines for publication to store facing site; Responsible for in-depth analysis of operational performance and results; Recommend and take corrective actions as necessary,25% - Collaboration: Partner and collaborate with cross functional organizational teams; internal clients, management and others; Utilize Key Performance Indicators (KPI) to recommend best practices and operational efficiency,25% - Result Evaluation: Leverage technology capabilities; Recommend and take corrective actions as necessary; Set-up standard reporting templates and time-frames for publication,Working knowledge of Microsoft Office Suite,Working knowledge of Tableau,Working knowledge of presentation software (e.g., Microsoft PowerPoint),Working knowledge of analytical/statistics software (e.g., SPSS, SAS, R, Stata),Demonstrated ability to collaborate and work effectively with cross-functional teams,Ability to draw accurate conclusions from financial documentation,Demonstrated project management skills,Excellent written and verbal communication skills,Ability to work with all levels within the organization and to lead without positional authority,Strong presentation skills and ability to communicate effectively,Logical, structured thinking,Operational experience with The Home Depot Pro systems, processes and policies,3+ years of previous related work experience,Action Oriented - Taking on new opportunities and tough challenges with a sense of urgency, high energy, and enthusiasm,Collaborates - Building partnerships and working collaboratively with others to meet shared objectives,Communicates Effectively - Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences,Customer Focus - Building strong customer relationships and delivering customer-centric solutions","
POSITION PURPOSE
The Customer Service Data Analyst will have a deep understanding of The Home Depot...",https://militaryjobs.homedepot.com/E7095568A18A41EC90891A942F2D3C8E25
JOB112591176754,The Home Depot PRO - Customer Service Data Analyst Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/the-home-depot-pro-customer-service-data-analyst/jobs-in/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB113081140236,"Financial Data Analyst, Credit Services Jobs in United States",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/financial-data-analyst-credit-services/jobs-in/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB113256481811,DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synthesize complex an...",https://militaryjobs.homedepot.com/atlanta-ga/data-analyst-supply-chain-analytics/5B4C983DF8BA46A7B1426B1808F0C5AE/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB113433707570,SR DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain-analytics/jobs-in/usa/jobs/?utm_medium=.JOBS%20Universe&vs=25&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed
JOB113648010261,"DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Atlanta, GA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/atlanta/georgia/usa/jobs/?vs=25&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed
JOB113729471507,DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/usa/jobs/?vs=25&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed
JOB114853037091,SR DATA ANALYST - ONLINE NETWORK STRATEGY,,,"
POSITION PURPOSE
A Sr Data Analyst Supply Chain leverages proven technical abilities to synthesize ...",https://militaryjobs.homedepot.com/atlanta-ga/sr-data-analyst-online-network-strategy/094E3A125A864BD8ABEA8C00E91D4873/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe
JOB114867520558,DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synthesize complex an...",https://militaryjobs.homedepot.com/atlanta-ga/data-analyst-supply-chain-analytics/3AC97F36CA304FDE8E46B939B30015DD/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB114913559564,Data Analyst Supply Chain Delivery Analytics Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-delivery-analytics/jobs-in/georgia/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB114931270684,"Sr. Data Analyst, Assurance and Advisory Management",,,"
POSITION PURPOSE
The Senior Data Analyst will be responsible for ah-hoc data request support, and d...",https://militaryjobs.homedepot.com/atlanta-ga/sr-data-analyst-assurance-and-advisory-management/03B9F8423CF74BE19C174A3C0C645F3D/job/
JOB115394626620,Product Data Analyst,"Working knowledge of Microsoft Office Suite,Working knowledge of Tableau,Working knowledge of SQL,Demonstrated ability to collaborate and work effectively with cross-functional teams,Ability to develop and apply advanced mathematical/statistical techniques,Ability to draw accurate conclusions from financial documentation,Demonstrated project management skills,Excellent written and verbal communication skills,Action Oriented: Taking on new opportunities and tough challenges with a sense of urgency, high energy, and enthusiasm,Collaborates: Building partnerships and working collaboratively with others to meet shared objectives,Communicates Effectively: Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences,Customer Focus: Building strong customer relationships and delivering customer-centric solutions,Drives Results: Consistently achieving results, even under tough circumstances",,"
Job Information
POSITION PURPOSE
The position will be focused on the onboarding and management of T...",https://militaryjobs.homedepot.com/B9A745EB43CB47B897A79E99950B917625
JOB115471090735,SENIOR DATA ANALYST - PRO OPERATIONS Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-data-analyst-pro-operations/jobs-in/georgia/usa/jobs/?utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB116521845802,DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&vs=25
JOB116870562157,Editorial Data Analyst,,"Shares journalism experience with the newsroom, and applies it to data.,Analyzes and looks for trends in overall editorial systems and platform metrics, including web, native apps and social media.,Brainstorms, drafts and implements analytics strategies to help guide our 24/7 publishing cycle.,Creates insights for editorial strategies that meet the overall content strategy and helps meet the content metrics goals derived from it.,Becomes a content data evangelizer in the newsroom.,Is able to generate analysis and insights quickly, to timely impact programming and strategizing on the site and native apps.,Has strong communication skills that convey the impact of the data trends.,Looks at data from different sources and platforms and weaves an analysis from all of them.,Strategizes current implementation and future ones to ensure the correct data is being captured.,Has strong analytical skills, as well as critical thinking and attention to detail.,Experience in journalism and newsroom/content data analysis strongly preferred.,Bachelor’s degree in journalism, mass communications or related field.,Experience producing and generating reports in Microsoft Excel, Microsoft Access and other data platforms,The ability to work independently.,Good understanding/knowledge of data gathering tools such as Adobe Analytics, Chartbeat, and Google Analytics.,Comfortable working on a deadline-driven journalistic and product environment.,Keen eye for detail and ability to jump quickly when new trends are discovered.,Understanding of audience models and how data powers them.,Reliable transportation to and from our Melville, Long Island office.,Desk jobs are largely sedentary roles that would require one’s ability to sit for extended period of time up to full 8 hour shift; may occasionally lift up to 25 lbs for files and supplies; ability to reach, bend.","
Would you like to work at an organization that consistently wins journalism prizes, including local...",https://www.mediabistro.com/jobs/description/382591/editorial-data-analyst/?TrackID=52
JOB117121204576,"Data Analyst, Marketing Insights","Employee discounts for Saatchi Art, Society6, and Deny Designs","Consult with sales and advertiser clients to provide them the context to help optimize media plans and branded content creation,Leverage data to build out studies around key advertiser categories, new white spaces we identify, and publish reports on the issues that will be most impactful to drive partnerships.,Leverage first and third party data and research tools to create and present analysis for internal and external clients that tell Leaf Group’s story to the marketplace and advertiser clients,Support the advertising team both proactively and reactively with research and analytics, including but not limited to audience data, site metrics, marketplace research and internal consumption data.,Assess Leaf Group relative to other media properties within the competitive space to develop actionable insights that best positions Leaf Group for success,Create and report on custom media targets based on media briefs and RFPs; help sellers create prospecting tools in pre-sale efforts,Work collaboratively with the Integrated Marketing team to create marketing collateral and campaign proposals, providing the necessary research to support and sell through marketing ideas,Analyze campaign performance, providing insights and actionable recommendations,3+ years of media experience at a fast-paced web publisher, media agency or TV Network,Proficiency with syndicated media research and analytics tools: comScore, MRI, Nielsen Scarborough, Kantar Market Advisor, Nielsen nPower,Keen understanding of media planning and media math (reach, frequency, audience composition, coverage, etc.),Strong understanding of the digital media ecosystem,Bachelor of Arts/Sciences in Social Sciences, Communications, Mathematics or another related field,An acute attention to detail,Excellent communication skills, with experience clearly communicating with peers and management, both verbally and in writing,Passion for finding stories in the data through in-depth analyses,Proven team player with the ability to take on different assignments/projects in a timely manner,High proficiency in Microsoft Excel and PowerPoint,Well+Good is the 2019 People's Choice winner of the Webby’s Award for Best Lifestyle Brand,eHow is the 2019 People's Choice and official Webby Winner for Social Video/How To-DIY,Leaf Group is among the 2019 Built In LA Best Companies To Work For,Leaf Group is among Comparably's 2018 Best Companies in Los Angeles,Well+Good is the 2018 winner of Fast Company’s Most Innovative Company Award,MyPlate is the 2018 winner of the Webby Award for Best Design,Winner of the 2017 Best Company for Diversity award Comparably,Competitive compensation and benefits packages (i.e., Medical, Dental, Vision, FSA, 401K),Discounted gym memberships,Paid-to-play vacation rewards,Discretionary unlimited vacation time","
Leaf Group is looking for a Data Analyst, Marketing Insights to help our team evolve the understand...",https://www.mediabistro.com/jobs/description/403091/data-analyst-marketing-insights/
JOB117224502125,[Jobs] Fwd: Job Opening: Evaluation Data Analyst at VentureWell,,"Previous message: [Jobs] Employment Opportunity at NORC,Next message: [Jobs] job: Asian American studies, Hunter College,Previous message: [Jobs] Employment Opportunity at NORC,Next message: [Jobs] job: Asian American studies, Hunter College"," Leora Lawton llawton at berkeley.edu
Wed Oct 18 11:03:15 PDT 2017
Previous message: [Jobs] Employme...",http://lists.demog.berkeley.edu/pipermail/jobs/2017-October/002788.html
JOB117643460969,Editorial Data Analyst,,"Shares journalism experience with the newsroom, and applies it to data.,Analyzes and looks for trends in overall editorial systems and platform metrics, including web, native apps and social media.,Brainstorms, drafts and implements analytics strategies to help guide our 24/7 publishing cycle.,Creates insights for editorial strategies that meet the overall content strategy and helps meet the content metrics goals derived from it.,Becomes a content data evangelizer in the newsroom.,Is able to generate analysis and insights quickly, to timely impact programming and strategizing on the site and native apps.,Has strong communication skills that convey the impact of the data trends.,Looks at data from different sources and platforms and weaves an analysis from all of them.,Strategizes current implementation and future ones to ensure the correct data is being captured.,Has strong analytical skills, as well as critical thinking and attention to detail.,Experience in journalism and newsroom/content data analysis strongly preferred.,Bachelor’s degree in journalism, mass communications or related field.,Experience producing and generating reports in Microsoft Excel, Microsoft Access and other data platforms,The ability to work independently.,Good understanding/knowledge of data gathering tools such as Adobe Analytics, Chartbeat, and Google Analytics.,Comfortable working on a deadline-driven journalistic and product environment.,Keen eye for detail and ability to jump quickly when new trends are discovered.,Understanding of audience models and how data powers them.,Reliable transportation to and from our Melville, Long Island office.,Desk jobs are largely sedentary roles that would require one’s ability to sit for extended period of time up to full 8 hour shift; may occasionally lift up to 25 lbs for files and supplies; ability to reach, bend.","
Would you like to work at an organization that consistently wins journalism prizes, including local...",https://www.mediabistro.com/jobs/description/385227/editorial-data-analyst/?TrackID=52
JOB119823753813,"Data Analyst - Python, SQL",,"Bachelor's degree or a combination of education and relevant experience.,Must have strong working knowledge of SQL and experience developing in Python,Basic knowledge and demonstrated experience using and applying analytical software, database management system software, database reporting software, database user interface and query software, and data mining software.,Ability to collect data using a variety of methods, such as data mining and hardcopy or electronic documentation study, to improve or expand databases.,Strong listening, verbal and written communication skills.,Ability to manage multiple activities in a deadline-oriented environment; highly organized, flexible and rigorous attention to detail.,Ability to use logic to calculate data; efficiently construct a database or scrutinize the form of a question.,Ability to work with data of varying levels of quality and validity.,Demonstrated ability to produce data in a clear and understandable manner meeting user requirements.,Freedom to grow. We offer career development programs, tuition reimbursement, or audit a course. Join a TedTalk, film screening, or listen to a renowned author or global leader speak.,A caring culture. We provide excellent retirement plans, generous time-off, and family care resources.,A healthier you. Climb our rock wall, swim in our Olympic-sized pool, or choose from hundreds of health and fitness classes at our world-class exercise facilities. We also provide highly competitive health care benefits.,Discovery and fun. Stroll through historic sculptures, trails and museums.","
Thanks for your interest in the Data Analyst - Python, SQL position. Unfortunately this position ha...",https://careersearch.stanford.edu/jobs/data-analyst-3593?et=4YXEqhOn
JOB120487216844,Global Security Data Analyst,"Bachelor's degree required,Minimum of 3+ years managing, analyzing and reporting on large datasets; previous,Substantive experience working in SQL, Python, or R,Exceptional communication skills; demonstrated success effectively delivering,Proven track record managing multiple projects, and the ability to flex quickly as required,Collaborative work style and strong people skills,Ability to balance attention to detail with a sense of urgency, and the need to, at times,,Approximately 10% global travel required","Monitor Tesla security data world-wide using industry tools and proprietary information; identify and monitor trends,Create data platforms and tools for use by the Global Security Organization,Write queries, perform ad hoc data analysis, and create data visualizations for Tesla security teams, including by not limited to, t ravel security, executive security, physical security and,Build and maintain dashboards and other data visualizations of complex data sets and,Formulate best practices for integrating security, health and safety, and operational data,,Collaborate closely with Tesla internal investigations; identify data-driven opportunities to predict and prevent future security issues and/or incidents,Collaborate with the security team to constantly improve analytic standards, workflows, and success metrics and develop/improve analytic products as appropriate,Build collaborative relationships with other security data analysts in the region; build expertise on security data analysis best-practices and innovations",The Global Security Data Analyst identifies and monitors data trends related to the safety and secur...,https://www.indeed.com/rc/clk?jk=1156468b77c247a8&fccid=86e9be6ce380173e&vjs=3
JOB120804033558,The Home Depot PRO Data Analyst Jobs in Florida,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/the-home-depot-pro-data-analyst/jobs-in/florida/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB121995265068,SR DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Sr Data Analyst Supply Chain leverages proven technical abilities to synthesize ...",https://militaryjobs.homedepot.com/FB6205A9548E4CA083B90A3A9C1F9F7D25
JOB122211682046,Geospatial Data Analyst,,,"Reasons could include: the employer is not accepting applications, is not actively hiring, or is rev...",https://www.indeed.com/viewjob?jk=468af175b145a612&qd=a08hzet0leru2ueorxyai80k_t6cg0ezcrqotjaiwed2k81deimk3tarohg6-9dxtkbktsgp9ooilltn0xhsyx6nojn63azumly1372szmy&indpubnum=3522232380844066&chnl=marketgrabberdemo&atk=1dlgsp5aeot9g800
JOB122555122691,SR DATA ANALYST - ONLINE NETWORK STRATEGY Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-online-network-strategy/jobs-in/usa/jobs/?utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB122879673346,SR DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain-analytics/jobs-in/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&vs=25
JOB122895975442,SR DATA ANALYST - SUPPLY CHAIN DELIVERY Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain-delivery/jobs-in/georgia/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&vs=25
JOB123181073417,"Financial Data Analyst, Credit Services Jobs in United States",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/financial-data-analyst-credit-services/jobs-in/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB123268498452,"SR DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Atlanta, GA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain-analytics/jobs-in/atlanta/georgia/usa/jobs/?vs=25&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed
JOB123776383268,"""healthcare data analyst""",,,"
I have been working at Kaiser Permanente full-time
Benefits are the best. Love my coworkers. LA loc...",https://www.glassdoor.com/Reviews/Employee-Review-Kaiser-Permanente-RVW13931493.htm
JOB124194915370,DATA ANALYST - SUPPLY CHAIN Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain/jobs-in/usa/jobs/?vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB124649145384,"Financial Data Analyst, Credit Services","Ability to analyze and interpret complex data using SQL, Tableau and BigQuery,Advanced experience using Microsoft Excel and Microsoft PowerPoint,Experience developing analytic models, financial forecasts and cost/benefit analyses,Superior critical thinking skills and analytic abilities,Exhibited ability to work independently and get things done. Strong attention to detail.,Very strong communication skills, both verbal and written.,Sound decision making skills.","30% work with internal partners to develop and maintain regular payment reporting and identify process improvement opportunities,30% deep-dive analytics and predictive modeling to identify trends and develop recommendations,20% development of reporting and analytics to support strategic initiatives,20% other duties and responsibilities as assigned by management,Typically Reports to Manager,Responsible for helping others and providing on-the-job training or guidance","
POSITION PURPOSE
The Financial Analyst of Credit Services position will be responsible for regular ...",https://militaryjobs.homedepot.com/atlanta-ga/financial-data-analyst-credit-services/3B40429D9EED4223916105BECA266F74/job/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB124937536544,SENIOR DATA ANALYST - PRO OPERATIONS Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-data-analyst-pro-operations/jobs-in/georgia/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe
JOB124939437116,"SR DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Atlanta, GA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain-analytics/jobs-in/atlanta/georgia/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB125056336905,DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synthesize complex an...",https://militaryjobs.homedepot.com/atlanta-ga/data-analyst-supply-chain-analytics/26006AC3A1924068A076014A8A5A7B75/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe
JOB125170074677,SENIOR DATA ANALYST SUPPLY CHAIN Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-data-analyst-supply-chain/jobs-in/georgia/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&vs=25
JOB125190882362,Item Data Management - Data Analyst,"Must be eighteen years of age or older.,Must be legally permitted to work in the United States.,The knowledge, skills and abilities typically acquired through the completion of a bachelor's degree program or equivalent degree in a field of study related to the job.,Most of the time is spent sitting in a comfortable position and there is frequent opportunity to move about. On rare occasions there may be a need to move or lift light articles.,Prior experience in Ecommerce, Retail, or data management preferred,Proficient with Microsoft Excel,SQL exposure preferred,Strong interpersonal and communication skills,Excellent project and time management skills,Strong decision making and problem solving skills.,Proficiency in Microsoft Excel and Access.,Ability to lead and manage cross functionally.,Strong organizational, analytical and customer service skills.,Independent and self-directed yet also team oriented.,Influential; practiced in negotiating with others in ways that result in mutually beneficial outcomes.,Positive, solutions oriented and professional attitude and approach to work.","25% Provides subject matter expertise for assigned product/functional area. Addresses IDM data collection & data quality issues, documentation, system training needs & questions for both internal & external customers. Develops & maintains day-to-day relationships with internal & external partners to support IDM data initiatives.,20% Works with IDM Managers/leadership to prioritize department projects and deliverables. Implements IDM data projects and provides status updates. Keeps projects on-task and within expectations of project time lines. Ensures deliverables and goals for area of responsibility are met or exceeded.,15% Measures ongoing effectiveness of programs against metric targets. Develops and executes ongoing enhancement/optimization strategy based on measured performance and customer feedback.,15% Trouble shoots and problem solves for ongoing operational needs as they arise, i.e. data quality collection initiatives and/or clean up, vendor system error troubleshooting and gathering of system enhancement requirements. Identifies legal requirements associated with assigned product functional area.,15% Authors and facilitates clear, concise end user/training on IDM processes, system features and enhancements.,10% Coordinates integrated teams from one or more external agencies or functional organizations in support of managed initiatives. Reports on best practices and industry standards.,Position reports to Manager IDM,No direct reports,Typically located in a comfortable indoor area. There may be regular exposure to mild physical discomfort from factors such as dust, fumes or odors, temperature extremes, loud noise, strong drafts, or bright lights.,Typically requires overnight travel less than 10% of the time.","
Position Purpose:
At HomeDepot.com, our award-winning e-Commerce team is blazing a trail of retail ...",https://militaryjobs.homedepot.com/47704815BF66487B93A3A28969BE485525
JOB125324477487,Data Analyst Supply Chain Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain/jobs-in/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&vs=25
JOB125511812129,SR DATA ANALYST SUPPLY CHAIN Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain/jobs-in/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB125601941217,"Neuroimaging Data Analyst - Stanford, CA 94305 - Indeed.com",,,,https://www.indeed.com/jobs?q=data%20analyst&l=Mountain%20View%2C%20CA&radius=15&sort=date&start=10&vjk=761eb85f6919e2dd
JOB125631923206,"DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Atlanta, GA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/atlanta/georgia/usa/jobs/?utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB125661945189,Data Analyst,,"Assist with reporting and ad-hoc analysis including:,Work with Director Strategy & Analytics to support school-site administrators and staff with data analysis,Work with the Director of Strategy & Analytics, the Development team and accountants to assess and provide financial reports and or analysis,Work with the Development Team to produce data for grant writing purposes,Assist in providing key data, summaries and presentations for the LA Promise Fund Board of Directors, funders, initiatives, communications and special events,Ensure data systems are updated regularly with accurate information,Work with the Director of Strategy & Analytics and Instruction Team to coach administrators and teachers on the use of data in decision-making,Assist with ongoing training to teachers and staff to increase utilization of the data system, including the generation and maintenance of adhoc reports/systems for the Development team.,Work with the Director of Strategy & Analytics, Instruction Team and school site administration to manage and cull school data systems (such as PowerSchool, MiSIS, COREK12 and myData),In conjunction with the Director of Strategy & Analytics design, develop and maintain set of organizational and school-level data dashboards based on key instructional metrics.,Produce internal and external reports and charts to summarize major data releases throughout the year.,Track and display data from a cohort of similar schools throughout the year.,Work closely with the Director of Strategy & Analytics to develop and implement short and long-term data collection, analysis, and reporting across all school sites and programs to ensure that school leaders & management, practice data-informed decision making.,Assist in maintaining a data system (including key indicators, collection system, synthesis and reporting) for participation in student college preparation and success initiative.,Assist with the creation and analysis of stakeholder surveys to assess program effectiveness. Work with the program team to develop and administer such surveys.,Strong statistical, analytical, and problem-solving skills required.,Professional experience in data management and systems, in an education setting preferred.,Degree in education, statistics, math, business, finance, or public policy/administration preferred.,Experience with LAUSD/Education compliance requirements (Title I, English Language Learners/Title III, QEIA, etc.) and federal grants (SIG, Race to the Top, etc.) preferred.,A mission-driven individual with a belief in and commitment to closing the achievement gap;,Detail-oriented and able to coordinate multiple projects simultaneously.,Experience with making Presentations and sharing the narrative around data.,Experience in the education field preferred;,Demonstrated project management expertise;,A strong collaborator, good listener and strategist; comfortable receiving input from many sources, and able to analyze and formulate disparate information into a sound, well-organized plan;,A flexible and adaptive individual willing to learn new systems and approaches as technology and platforms change;,Entrepreneurial - a hard worker with a high energy level who excels in an unstructured environment; and,","
ORGANIZATION SUMMARY
Our mission is to graduate every student attending an LA Promise Fund Neighbor...",https://www.idealist.org/en/nonprofit-job/f1efb3ac948646a6ad84571b60ba2721-data-analyst-la-promise-fund-los-angeles
